timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1554447547483,38,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-34,text,true,,4664,135,2,2,http://104.248.249.47/student/GetHtml?id=2,38,0,0
1554447547468,71,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-35,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,71,0,42
1554447547539,30,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-35,text,true,,240,254,2,2,http://104.248.249.47/student/post,30,0,0
1554447547569,28,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-35,text,true,,446,126,2,2,http://104.248.249.47/student/get,28,0,0
1554447547597,28,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-35,text,true,,4666,135,2,2,http://104.248.249.47/student/GetHtml?id=3,28,0,0
1554447547568,63,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-36,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,63,0,33
1554447547631,28,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-36,text,true,,240,254,1,1,http://104.248.249.47/student/post,28,0,0
1554447547659,30,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-36,text,true,,446,126,2,2,http://104.248.249.47/student/get,30,0,0
1554447547690,27,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-36,text,true,,4664,135,2,2,http://104.248.249.47/student/GetHtml?id=4,27,0,0
1554447547666,59,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-37,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,59,0,30
1554447547725,28,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-37,text,true,,240,254,1,1,http://104.248.249.47/student/post,28,0,0
